num_visits,location,total_minutes_on_demo,user_age,demo_source,data_rows_input,operating_system,users_in_network,outreach_emails_sent,support_tickets_filed,converted
6,Columbus,177.418902211,49,website,6135,Windows,19,6,0,False
7,Boston,162.487323109,41,website,11794,Windows,17,6,0,False
5,New York,187.182428069,56,email,4339,OSX,14,7,2,False
7,Phoenix,209.40904868,46,email,10613,Other,21,5,2,True
7,Los Angeles,158.14414786,35,website,11537,Other,24,5,1,False
6,Atlanta,128.168855431,39,conference,10812,Windows,22,6,0,False
7,Atlanta,200.871403672,50,website,8102,OSX,25,5,0,True
7,Atlanta,104.838454446,43,conference,9224,Other,17,7,0,False
6,Boston,174.488265465,31,email,11119,Other,33,8,1,False
9,Austin,239.287755766,42,referral,9274,Other,25,5,1,True
8,Tulsa,105.609607133,45,email,11916,Windows,21,6,5,True
7,Memphis,117.227827851,45,website,10218,Windows,16,5,0,False
6,New York,143.278720137,37,website,9313,Windows,17,4,0,True
9,Kansas City,108.001777495,25,referral,8152,Windows,30,7,0,False
5,Las Vegas,96.596716383,44,email,9632,Windows,23,6,1,False
8,Albany,111.450090212,43,website,7800,Windows,25,7,4,True
8,Freehold,143.627261066,43,website,10389,Other,26,7,3,True
3,Austin,197.991303145,54,referral,6400,Windows,36,4,2,True
7,Phoenix,119.567039976,39,conference,8918,Windows,21,7,0,False
7,Chicago,82.1226280141,55,email,6574,Windows,10,7,3,False
10,New York,243.946746761,43,referral,9506,OSX,24,6,1,True
5,Atlanta,207.89412214,47,conference,7754,OSX,26,7,0,False
5,Austin,144.481341295,44,email,10401,Windows,23,7,0,False
6,Las Vegas,140.258000401,48,email,8107,Windows,23,6,0,False
9,Albany,105.700357297,33,referral,6989,Windows,27,7,0,False
10,Kansas City,102.88376121,33,referral,7854,Windows,30,6,1,False
11,Atlanta,110.925701951,30,referral,8929,OSX,33,6,3,False
9,Los Angeles,122.294083449,51,website,12157,Windows,29,5,2,True
6,Freehold,131.955554011,38,referral,12241,OSX,24,6,1,True
8,Denver,162.568988853,48,conference,15917,OSX,27,6,1,True
8,San Jose,122.967224855,48,email,10025,Windows,25,6,1,True
9,Los Angeles,102.052612549,48,referral,7140,Other,18,6,0,False
8,Tulsa,159.051872028,50,conference,8062,Other,18,7,0,False
9,Chicago,133.797816351,36,website,10999,Other,35,6,3,False
8,Las Vegas,125.683864262,49,referral,11512,OSX,21,6,3,True
5,Memphis,106.435148384,46,conference,8858,Other,20,5,1,False
6,Los Angeles,158.764212537,36,website,10961,Windows,21,5,0,False
5,Las Vegas,152.096729709,44,conference,7185,OSX,14,7,0,False
7,Kansas City,185.927890281,49,referral,12849,OSX,23,5,1,True
7,Freehold,96.0990257828,44,referral,7705,Windows,13,7,2,False
7,New York,156.905066044,46,email,8207,Windows,18,6,0,False
7,Atlanta,130.355892919,47,email,9944,Windows,22,7,2,True
6,Tulsa,192.095011118,48,website,5938,Windows,22,5,0,False
8,Kansas City,207.904474046,37,referral,13534,Other,11,6,4,True
8,Denver,150.201198131,42,website,12272,OSX,30,3,2,False
9,San Diego,174.357535153,39,email,13670,OSX,24,5,1,True
8,Boston,121.732677896,45,website,10336,Windows,25,7,2,True
9,Chicago,120.648496863,42,email,11160,Other,27,7,2,True
7,Las Vegas,140.258806306,45,referral,5380,Windows,17,8,1,False
3,Albany,239.85009874,32,email,16124,Windows,24,6,0,False
6,San Diego,160.811261075,51,referral,11465,Windows,21,7,2,True
8,San Jose,115.115850834,49,conference,10280,Windows,14,7,0,False
11,Austin,75.6780700987,36,referral,5762,Windows,30,7,1,False
6,Las Vegas,63.9221363567,49,conference,12241,Other,13,6,0,False
7,Tulsa,136.357289518,49,website,12376,Windows,32,5,1,True
11,New York,82.5789245351,52,website,7275,OSX,20,5,1,False
5,San Diego,169.592773321,45,conference,13242,Windows,8,7,0,False
9,Chicago,134.223784803,40,email,10947,Other,22,6,0,False
6,Phoenix,118.826974658,56,conference,7524,OSX,10,7,1,False
10,San Jose,93.5199148551,37,referral,7670,Other,30,6,1,False
10,Las Vegas,222.04900378,46,referral,8719,OSX,23,7,0,True
9,Tulsa,116.7438812,37,referral,7424,Windows,25,5,0,False
9,Boston,99.4325724014,31,referral,9286,Windows,34,5,1,False
6,Los Angeles,151.932257986,42,email,11586,OSX,30,4,0,True
7,Austin,122.252255009,46,conference,9167,Windows,20,5,0,False
6,Phoenix,164.471162028,53,referral,7527,Windows,23,4,2,True
12,San Jose,89.1138758894,33,conference,9817,OSX,18,6,2,True
5,Kansas City,151.509641336,51,conference,7938,Windows,23,7,0,False
6,Freehold,177.362720692,40,website,12897,Windows,24,6,1,False
6,Austin,179.258448989,54,referral,10538,OSX,12,6,3,True
9,Austin,207.090276558,50,conference,6069,OSX,18,5,0,True
6,Tulsa,182.726152425,46,conference,7285,Windows,21,7,0,False
7,Phoenix,220.972043209,44,website,6897,Windows,14,6,0,False
9,New York,141.865322374,47,website,10525,Windows,23,5,1,True
6,Albany,169.584093266,47,email,14327,OSX,33,6,4,False
7,Columbus,165.70807031,43,email,4632,Windows,18,6,1,False
7,Denver,128.961188745,55,website,9970,Windows,12,5,0,True
8,Las Vegas,94.7758650618,47,website,12421,Windows,18,6,4,True
10,Las Vegas,235.575612424,47,website,7589,OSX,26,6,0,False
6,Denver,132.703100745,46,email,7414,Windows,19,6,1,False
7,New York,155.108019756,39,email,11646,Windows,22,5,0,False
4,Atlanta,207.586419725,41,conference,14144,Windows,24,6,0,False
9,Atlanta,132.374944795,49,referral,12245,OSX,24,6,4,True
7,Los Angeles,151.000794897,41,website,7379,Windows,20,6,0,False
6,Chicago,163.290359359,49,website,7202,Windows,13,7,0,False
6,San Diego,148.694812617,46,conference,10467,Windows,19,6,0,False
7,Freehold,41.3942329721,45,email,8068,Windows,14,6,2,False
5,Austin,184.330836521,56,conference,5707,OSX,15,6,2,False
7,Denver,106.723975713,52,email,7880,Windows,20,5,1,False
5,Phoenix,188.070615659,39,conference,15219,Windows,21,6,0,False
8,Freehold,44.5988628111,39,website,14633,Windows,21,5,0,False
6,Freehold,98.0138764792,42,conference,7226,Windows,22,6,1,False
5,San Diego,127.108734949,43,referral,16729,OSX,30,6,1,True
7,Austin,132.184328489,44,email,11466,Windows,20,6,0,True
7,Freehold,155.822956011,43,email,12833,OSX,32,6,3,False
8,Las Vegas,116.859029679,45,referral,10873,OSX,28,5,2,False
6,San Jose,95.944155357,52,conference,10381,Windows,18,5,1,False
8,Freehold,145.722679756,45,email,7748,Windows,20,4,3,True
5,San Jose,99.0701949599,48,conference,8736,Windows,22,6,3,False
6,Columbus,168.723102225,49,website,13117,Windows,25,6,3,True
8,Chicago,96.4383677806,51,conference,9874,Windows,17,6,0,False
4,Austin,162.420084526,48,email,6220,OSX,17,6,1,False
7,Memphis,183.504864474,47,referral,5619,Windows,9,7,0,False
8,New York,179.792166737,42,email,14728,OSX,38,6,4,False
5,Albany,140.42653131,46,website,7191,Windows,26,8,1,False
5,Atlanta,141.347927822,49,email,4810,Other,14,6,4,False
8,Columbus,89.1714028397,46,website,16748,Windows,23,5,5,True
6,Austin,112.289652552,46,conference,10630,OSX,21,6,0,False
6,San Jose,104.61245013,46,email,10132,Windows,23,7,0,False
6,San Diego,74.1269139396,45,conference,6857,Other,15,5,3,False
7,Tulsa,172.312441201,42,email,9764,OSX,25,6,0,True
10,Tulsa,99.8653586943,39,website,8749,Windows,30,7,1,False
7,Albany,117.642695011,46,conference,14889,OSX,36,7,0,True
8,Los Angeles,140.966525502,43,email,7796,Windows,17,7,0,False
10,Las Vegas,209.903451809,47,email,11611,OSX,21,5,0,True
7,Phoenix,118.832775996,44,conference,5546,Windows,14,6,1,False
5,Albany,205.770801989,51,referral,10426,OSX,17,6,1,True
8,Austin,185.687926789,39,referral,12115,OSX,15,6,1,True
10,Atlanta,261.18420421,46,email,7834,OSX,13,7,1,True
6,Memphis,128.985612601,42,conference,8906,Windows,22,6,0,False
6,Las Vegas,188.70614236,43,email,14939,OSX,31,5,3,False
5,Memphis,112.47602028,49,email,8524,Other,15,7,2,True
8,Columbus,112.781535686,46,website,15601,OSX,27,8,2,True
5,Atlanta,155.603946991,43,email,8641,Windows,24,4,0,False
7,Tulsa,84.1702211063,47,website,10285,Windows,15,5,0,False
6,Columbus,115.042141505,39,email,8865,Windows,24,6,0,False
15,Austin,84.8688866811,42,website,8193,OSX,33,6,3,False
5,Boston,146.650435221,39,conference,9099,Windows,21,6,0,False
7,Tulsa,157.187354229,46,conference,11669,Windows,19,8,0,False
10,San Jose,95.423841499,45,email,10619,Windows,22,6,0,False
8,Austin,85.4103537428,48,conference,19699,Windows,25,8,4,True
5,Los Angeles,92.6379439523,48,conference,6263,OSX,15,7,5,False
7,Kansas City,161.428222028,43,email,13155,Windows,20,5,1,False
7,Memphis,119.091254881,34,referral,7757,Other,31,5,1,False
6,Albany,185.498412664,49,website,12808,OSX,24,5,1,True
9,Memphis,113.400683887,37,referral,9254,OSX,31,6,3,False
8,Phoenix,140.163054914,40,website,9454,Windows,27,5,1,False
8,Los Angeles,129.416214975,42,referral,8708,OSX,26,6,2,False
9,Denver,155.502108811,35,email,10688,Windows,22,5,0,True
7,Los Angeles,151.068063185,50,referral,13596,OSX,25,8,3,True
5,Seattle,159.304105045,50,referral,9035,Windows,31,6,2,True
7,Chicago,168.585318445,47,email,12308,Other,21,8,1,False
5,Atlanta,125.054706162,42,conference,7950,OSX,18,5,0,False
5,Kansas City,139.384341529,37,website,8772,Windows,23,8,0,False
2,Las Vegas,173.589956558,44,conference,7405,OSX,26,6,2,True
7,Atlanta,148.256398566,31,referral,12004,Windows,14,7,2,True
5,Columbus,99.0177968697,44,conference,14678,OSX,32,6,0,False
9,Denver,201.515040133,49,conference,6226,OSX,18,5,0,True
7,Boston,105.005322781,46,referral,9019,Windows,35,5,4,True
8,Los Angeles,96.6034791484,47,email,9694,Windows,14,6,0,False
9,Freehold,193.43050521,40,website,9141,OSX,27,6,0,True
5,Phoenix,147.427493196,54,referral,10153,Windows,24,7,1,True
7,Denver,157.846972953,42,email,6570,Windows,21,6,0,False
5,Boston,111.780011204,41,email,9036,Other,27,7,0,True
6,Columbus,191.595535504,49,email,9453,Windows,20,4,0,False
10,Atlanta,107.213464998,39,referral,8136,OSX,31,6,2,False
9,New York,138.129941532,45,website,11346,OSX,23,4,0,False
11,Chicago,116.780371139,55,email,9393,Windows,5,5,0,False
7,Austin,187.597654555,47,conference,9228,Other,16,5,0,False
9,Atlanta,125.057695211,38,email,11067,OSX,28,7,1,False
6,Columbus,159.963189679,53,email,13722,Windows,10,7,0,False
9,Phoenix,111.841735191,38,referral,7279,Windows,23,7,0,False
9,Freehold,144.542774333,46,email,12391,Windows,17,6,0,False
8,Denver,143.004701616,39,website,12120,OSX,30,8,2,False
8,Las Vegas,172.052130951,43,conference,6490,Other,16,6,0,True
6,Tulsa,175.371719657,38,referral,12612,OSX,18,7,1,True
6,Tulsa,156.834211414,46,email,12562,Windows,23,6,0,False
10,Tulsa,113.508283883,40,referral,9152,OSX,29,6,1,True
11,Atlanta,220.001164377,40,referral,11936,OSX,21,8,1,True
7,Boston,155.249370028,49,conference,9085,OSX,26,6,0,True
10,Atlanta,204.359319496,46,conference,10446,OSX,23,7,0,True
11,Atlanta,230.084930289,47,conference,14897,OSX,23,5,2,True
6,Freehold,134.712903451,42,website,14716,OSX,29,7,1,True
6,San Diego,115.375636644,42,conference,6719,Windows,20,6,1,False
10,Kansas City,120.017869778,40,website,10423,Other,28,6,1,False
4,Austin,129.995576776,46,conference,5482,OSX,19,5,3,False
8,Columbus,116.12694501,32,referral,6511,Windows,20,7,0,False
5,Los Angeles,131.675809901,31,referral,13473,OSX,22,6,1,True
7,New York,140.73060341,49,email,12177,Windows,15,5,0,False
10,Columbus,92.6729769597,42,conference,12881,Windows,22,5,4,True
9,Kansas City,138.683747524,33,website,10172,OSX,35,7,1,False
6,New York,78.7468377777,46,conference,12450,Other,21,6,0,False
8,San Jose,134.06134292,44,email,10386,Windows,21,5,0,False
9,San Jose,120.647929714,39,referral,9331,OSX,32,6,4,False
7,Albany,240.09007256,50,email,6451,Other,19,5,0,False
7,Boston,158.731424886,49,referral,11780,OSX,23,7,3,True
11,Las Vegas,92.4268929368,39,website,9010,Windows,28,5,1,True
11,Albany,236.252526002,45,email,8417,OSX,20,6,0,True
6,Tulsa,156.409757332,37,website,11222,Other,30,6,1,False
6,New York,153.388807394,54,website,14570,Other,17,6,2,True
8,San Diego,132.793896568,52,website,9310,Windows,13,5,0,False
6,San Diego,150.521512504,47,website,7893,Windows,11,7,0,False
7,Boston,145.391996517,46,referral,8303,Windows,35,7,3,True
5,New York,155.452859088,42,website,11563,Other,24,7,0,True
5,Albany,202.429074012,51,website,11268,OSX,15,6,3,True
9,Austin,172.154875449,42,email,11190,OSX,27,5,0,True
4,Los Angeles,142.954496851,52,conference,5520,OSX,16,7,3,False
6,Phoenix,164.683835159,41,conference,10630,Windows,13,5,0,False
8,Kansas City,198.773759659,42,email,6944,Windows,25,7,0,True
7,Freehold,162.436192414,42,referral,8949,OSX,36,6,1,True
7,Seattle,90.8304087365,41,conference,10521,Windows,19,6,0,False
5,Memphis,130.30035411,35,website,11230,Windows,24,6,0,False
9,Denver,113.417499294,38,website,7935,Windows,24,5,0,False
7,Austin,208.41899699,48,website,8233,OSX,23,7,0,True
7,Chicago,148.071477568,49,website,10977,Windows,24,4,3,True
5,Austin,190.806210978,47,email,7903,Windows,18,5,0,False
7,Seattle,162.588430781,38,referral,13974,OSX,28,5,1,True
9,Albany,137.762046319,37,referral,10074,Windows,23,6,1,False
6,San Jose,143.538541616,41,referral,8194,OSX,26,6,0,True
5,Tulsa,72.8390013347,51,email,12457,Other,17,6,0,False
7,Seattle,153.942354892,41,referral,8022,Windows,21,7,0,False
8,Los Angeles,110.034373958,34,referral,7484,Windows,33,5,2,False
7,New York,168.416837302,45,conference,13516,Windows,20,7,0,False
7,Albany,169.944317978,40,website,14301,OSX,27,6,1,True
9,Phoenix,210.114563064,40,website,9834,OSX,14,6,0,True
4,Albany,171.341367927,53,conference,4576,OSX,17,6,4,False
4,Albany,133.561311784,52,website,7718,Windows,19,4,2,False
7,Memphis,152.713806004,43,email,12876,Windows,30,6,3,False
6,Memphis,147.664083931,33,referral,11179,Windows,22,5,1,True
9,Atlanta,139.321328367,40,referral,9213,Other,21,6,0,False
7,Los Angeles,167.202626281,51,website,8497,OSX,17,7,0,True
7,Austin,186.523447661,42,referral,7070,Windows,20,7,0,False
7,Atlanta,150.744304056,39,referral,10865,OSX,22,5,0,False
6,Albany,127.658637386,43,website,9980,Windows,16,7,0,False
6,Austin,122.274137081,44,conference,7976,Windows,17,6,0,False
10,San Jose,181.668133524,33,referral,15317,Windows,28,4,2,True
6,Freehold,140.298160473,43,website,11584,OSX,30,6,0,True
9,Kansas City,211.594461929,51,conference,10169,OSX,25,3,0,True
8,Seattle,138.915172229,50,referral,12765,Windows,31,6,3,True
7,Los Angeles,160.492025299,38,website,10446,Other,24,5,0,False
6,Los Angeles,176.035210011,52,conference,9700,OSX,12,4,0,False
9,Kansas City,205.427415207,42,referral,10972,OSX,16,6,0,True
8,New York,173.024057631,37,website,11622,Windows,29,7,3,False
12,Columbus,87.4310867769,43,conference,14163,Windows,26,6,2,True
6,San Diego,181.298950254,49,conference,14706,Windows,14,6,0,True
4,Austin,145.222767073,55,email,6472,OSX,9,6,3,False
7,Seattle,148.198559399,35,website,14263,Other,13,7,1,True
8,Atlanta,148.787769298,37,website,11519,Windows,22,6,1,False
8,Tulsa,124.357245496,45,referral,10845,OSX,20,6,1,False
7,Atlanta,168.675042818,44,conference,12966,Windows,19,5,0,False
8,Kansas City,144.249468555,46,website,10618,Windows,13,5,0,False
7,Denver,147.560012588,35,referral,12223,Other,21,4,1,True
5,Tulsa,165.857589063,43,email,7133,Windows,15,5,0,False
7,Austin,81.3784349753,42,conference,8555,Windows,18,5,1,False
8,San Jose,150.919692288,35,website,11618,OSX,38,5,4,False
5,Atlanta,166.618640494,50,conference,9092,OSX,14,4,0,False
9,Las Vegas,94.8570793198,42,email,10802,Windows,24,8,4,True
9,Denver,124.805614475,48,email,11164,Windows,20,7,0,True
5,San Jose,54.2620919848,51,conference,12961,OSX,19,6,0,False
6,Los Angeles,150.204396776,45,conference,10914,OSX,19,6,0,False
10,Albany,104.304799837,39,referral,6327,Other,28,5,0,False
12,Freehold,105.032681109,41,referral,9357,OSX,26,6,1,False
7,Atlanta,192.96257355,47,email,10274,Other,25,5,1,True
6,Columbus,136.183424389,33,email,12591,Windows,31,5,0,False
6,New York,149.222692344,47,website,10988,Windows,9,8,0,False
10,New York,110.933037448,41,referral,8902,OSX,29,6,2,False
7,New York,114.766296768,47,conference,8963,Other,10,7,0,False
6,Memphis,145.279859242,46,email,13037,OSX,26,5,1,True
7,Memphis,153.953897482,48,referral,8996,Other,29,6,3,True
7,Austin,141.075629826,48,referral,9931,OSX,22,7,3,True
8,Freehold,66.5279113289,49,website,9543,Windows,9,7,1,False
7,Boston,128.838665932,36,website,9406,Windows,15,5,0,False
7,Albany,162.75410823,48,email,12302,Windows,15,7,0,False
11,Kansas City,91.6992262479,37,referral,8077,Other,33,6,2,False
5,Austin,190.283344843,42,email,2676,Windows,20,7,2,False
9,Phoenix,137.901504493,44,website,12057,Windows,22,5,1,False
7,San Diego,155.837891562,41,website,11530,OSX,23,5,0,True
4,Kansas City,146.959178382,45,conference,9087,Other,22,5,0,False
6,Freehold,128.138962227,44,conference,10379,Windows,22,6,0,False
10,Denver,128.10987096,42,email,11325,Windows,27,5,3,True
9,Albany,123.678312054,48,website,9392,Windows,19,7,0,False
5,Las Vegas,195.089582208,36,website,13680,OSX,26,7,2,False
6,San Diego,181.484841429,56,referral,13485,OSX,14,7,3,False
7,Kansas City,190.768272874,43,website,8834,OSX,22,6,0,True
7,Las Vegas,148.190583433,43,website,11377,Windows,30,6,1,True
6,Tulsa,103.437558082,40,conference,6528,Windows,20,4,1,False
6,San Jose,176.316840798,48,website,8736,Windows,18,8,0,False
6,Tulsa,172.840357966,37,email,11310,Windows,22,7,0,False
9,Los Angeles,127.29367452,37,referral,9821,Windows,30,5,3,False
6,Freehold,125.630959703,52,referral,14503,Windows,34,6,2,True
8,Los Angeles,154.161373533,49,website,8393,Windows,22,7,1,True
5,Chicago,180.459883807,43,email,6226,Windows,22,6,1,False
10,Memphis,134.625216791,51,website,10998,OSX,19,6,2,True
11,San Diego,223.816582161,43,website,10847,OSX,25,5,0,True
5,Tulsa,168.192700557,55,email,6279,OSX,11,6,2,False
6,Freehold,118.080985001,46,conference,7087,Windows,16,7,1,False
9,Denver,114.708466964,43,website,7307,Windows,18,6,0,False
7,Seattle,141.327324425,36,referral,9914,OSX,31,5,0,False
7,San Diego,158.914156461,43,website,10102,OSX,28,6,0,True
6,Phoenix,172.438181168,42,website,9331,Other,22,6,1,True
4,Freehold,180.731802658,50,email,15722,Windows,12,5,0,False
10,Las Vegas,209.170579879,43,email,10015,OSX,24,7,0,True
8,Tulsa,107.464167901,42,referral,6330,Windows,20,5,0,False
5,Austin,188.643390466,41,email,5598,Windows,18,7,0,False
7,Seattle,108.607637683,56,conference,9446,OSX,9,6,1,False
10,Columbus,105.829621365,43,website,8181,Windows,19,7,0,False
6,Kansas City,152.4868356,44,email,9238,Windows,17,6,0,False
6,Kansas City,115.032190017,53,conference,5069,Other,13,6,3,False
6,Boston,129.781222362,46,email,8321,Windows,19,5,0,False
5,Phoenix,154.969299545,48,conference,5411,Other,15,5,2,False
7,San Diego,186.479306281,40,conference,15231,OSX,30,6,3,False
6,Kansas City,191.108790324,47,conference,3632,Windows,20,5,1,False
6,Columbus,131.646620192,39,email,6757,Windows,17,7,1,False
8,Memphis,114.740000465,41,conference,6897,Windows,16,5,0,False
5,Tulsa,155.022930484,40,email,12058,Windows,24,4,0,False
6,Las Vegas,214.94174357,47,conference,4261,Other,13,9,0,False
7,Seattle,118.784348996,48,referral,9668,Windows,12,5,0,False
5,Boston,138.406422747,46,website,5333,Windows,16,6,3,False
9,Boston,117.035454766,40,referral,8566,OSX,24,7,1,True
9,Boston,174.436362071,45,email,14359,OSX,33,5,4,False
8,Columbus,129.531162652,37,referral,8028,OSX,27,6,0,False
6,San Jose,120.703363495,49,conference,11146,Other,21,6,0,False
7,Memphis,152.129260137,41,referral,10414,Other,22,6,1,False
10,Boston,142.54546835,40,email,10239,Windows,30,6,2,True
11,Boston,107.583508189,43,email,9368,Windows,24,5,1,False
6,Kansas City,137.896001209,44,referral,7898,Windows,21,5,0,False
